DATE,"VOLUME
(US$BILLIONS)","EFFR
(PERCENT)",1ST,25TH,75TH,99TH,"TARGET RATE/RANGE
(PERCENT)",LOW,HIGH,"STD. DEV.
(PERCENT)"
2012/1/12,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2012/1/11,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.04
2012/1/10,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.05
2012/1/9,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.5,0.06
2012/1/6,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.05
2012/1/5,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.05
2012/1/4,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.05
2012/1/3,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.05
2011/12/30,N/A,0.04,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.5,0.07
2011/12/29,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/28,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/27,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/23,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/12/22,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/12/21,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/20,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/19,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/16,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.04
2011/12/15,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.3,0.04
2011/12/14,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.25,0.04
2011/12/13,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.3,0.04
2011/12/12,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/12/9,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/8,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.35,0.05
2011/12/7,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.05
2011/12/6,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/12/5,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/12/2,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/12/1,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/30,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.08
2011/11/29,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.06
2011/11/28,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/11/25,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/23,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/11/22,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/11/21,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.3,0.05
2011/11/18,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/17,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/16,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/15,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/14,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/10,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/11/9,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/11/8,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/11/7,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/4,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/3,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/11/2,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.65,0.05
2011/11/1,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/10/31,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.06
2011/10/28,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/27,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/26,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.06
2011/10/25,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/24,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/21,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/20,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/19,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/10/18,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/17,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/14,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/10/13,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/12,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/11,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/10/7,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/6,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/5,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/10/4,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/10/3,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/30,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/29,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/28,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/27,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/26,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/23,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/22,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/21,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/20,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/19,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.5,0.05
2011/9/16,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/15,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/14,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/13,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/12,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/9,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/8,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/9/7,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.05
2011/9/6,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/9/2,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/9/1,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/8/31,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/8/30,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/8/29,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.04
2011/8/26,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.05
2011/8/25,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/24,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/23,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/22,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/8/19,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/8/18,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/17,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/16,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/15,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/12,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/11,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/10,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.28,0.05
2011/8/9,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.04
2011/8/8,N/A,0.11,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.28,0.04
2011/8/5,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/4,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/8/3,N/A,0.12,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/8/2,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/8/1,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.08
2011/7/29,N/A,0.11,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/7/28,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/27,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.03
2011/7/26,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/7/25,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/7/22,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.38,0.04
2011/7/21,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/20,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.02,0.27,0.04
2011/7/19,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/18,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/15,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/14,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.04
2011/7/13,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.03
2011/7/12,N/A,0.06,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.03
2011/7/11,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.03
2011/7/8,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.03
2011/7/7,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.27,0.03
2011/7/6,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.03
2011/7/5,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.31,0.04
2011/7/1,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.03,0.38,0.03
2011/6/30,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.05
2011/6/29,N/A,0.07,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.03
2011/6/28,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/6/27,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/24,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.04
2011/6/23,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/22,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/21,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/20,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/6/17,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/16,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/15,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/14,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.05
2011/6/13,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/6/10,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.04
2011/6/9,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.02
2011/6/8,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/6/7,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.03
2011/6/6,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.04
2011/6/3,N/A,0.11,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.04
2011/6/2,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.03
2011/6/1,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.03
2011/5/31,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/27,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/26,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/25,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/24,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/23,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/20,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/19,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/18,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.04
2011/5/17,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.03
2011/5/16,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.03
2011/5/13,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/12,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/11,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/10,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/5/9,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/6,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/5,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/4,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/3,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/5/2,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/29,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/4/28,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/27,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.4,0.03
2011/4/26,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/4/25,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.04
2011/4/22,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/21,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/4/20,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/4/19,N/A,0.11,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.05
2011/4/18,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/15,N/A,0.12,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/4/14,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.03,0.38,0.03
2011/4/13,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/12,N/A,0.08,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/4/11,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/4/8,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/4/7,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.31,0.04
2011/4/6,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0.03,0.38,0.05
2011/4/5,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/4/4,N/A,0.09,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/4/1,N/A,0.11,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2011/3/31,N/A,0.1,N/A,N/A,N/A,N/A,0.00-0.25,0,0.38,0.04
2011/3/30,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2011/3/29,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2011/3/28,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2011/3/25,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.03
2011/3/24,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2011/3/23,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.04
2011/3/22,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2011/3/21,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2011/3/18,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2011/3/17,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2011/3/16,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/3/15,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/3/14,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/3/11,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.38,0.03
2011/3/10,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2011/3/9,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/3/8,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2011/3/7,N/A,0.14,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.31,0.03
2011/3/4,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2011/3/3,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.03
2011/3/2,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2011/3/1,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/2/28,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.04
2011/2/25,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.38,0.03
2011/2/24,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.03
2011/2/23,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.03
2011/2/22,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/18,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/17,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/16,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/15,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.03
2011/2/14,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/11,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/2/10,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.03
2011/2/9,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.02
2011/2/8,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.02
2011/2/7,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/2/4,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.02
2011/2/3,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/2/2,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/2/1,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/31,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2011/1/28,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/27,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/26,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/25,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/24,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2011/1/21,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/20,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/19,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/18,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/14,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/13,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2011/1/12,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/11,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/10,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/7,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2011/1/6,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2011/1/5,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2011/1/4,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2011/1/3,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/12/31,N/A,0.13,N/A,N/A,N/A,N/A,0.00-0.25,0.01,0.5,0.06
2010/12/30,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.04
2010/12/29,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2010/12/28,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2010/12/27,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.05,0.5,0.05
2010/12/24,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2010/12/23,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/22,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/21,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.03
2010/12/20,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.5,0.06
2010/12/17,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.03
2010/12/16,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.45,0.04
2010/12/15,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.42,0.04
